session_id,account_id,station_id,connector_type,zone,started_at,initiated_via,status,start_soc_pct,ambient_temp_c,grid_load_index,energy_kwh,duration_mins,amount_inr,rating,error_code
VG-SES-012022,VG-ACC-02221,VG-ST-014,Type2 AC,Secunderabad,2025-05-05 19:15,App,Failed,33.4,35.2,0.852,,,,,E-GND-FAULT
VG-SES-012023,VG-ACC-00795,VG-ST-001,CCS2,Madhapur,2025-02-19 22:15,walk-up,Completed,51.5,23.0,0.735,30.59,26.0,795,2.0,
VG-SES-012024,VG-ACC-01149,VG-ST-013,Bharat AC-001,Kukatpally,2025-03-21 06:15,APP,Failed,44.8,19.3,0.625,,,,,E-GND-FAULT
VG-SES-012025,VG-ACC-01114,VG-ST-016,Type2 AC,Madhapur,2025-07-23 02:15,walk-up,Completed,31.1,33.6,0.417,4.45,200.0,53,2.0,
VG-SES-012026,VG-ACC-00048,VG-ST-006,CHAdeMO,Madhapur,2025-11-13 22:00,APP,Completed,51.9,23.6,0.652,1.09,33.0,28,2.0,
VG-SES-012027,VG-ACC-02030,VG-ST-011,Type2 AC,Madhapur,2025-08-04 08:30,rfid,Completed,16.6,38.1,0.649,3.49,162.0,77,4.0,
VG-SES-012028,VG-ACC-00340,VG-ST-006,CHAdeMO,Madhapur,2025-07-20 08:15,walk-up,Completed,23.7,36.7,0.605,12.5,54.0,325,5.0,
VG-SES-012029,VG-ACC-01173,VG-ST-003,CCS2,Kukatpally,2025-09-17 12:00, App,Interrupted,37.0,33.0,0.52,0.15,12.0,4,,
VG-SES-012030,VG-ACC-02270,VG-ST-003,CCS2,Kukatpally,2025-01-21 20:30,RFID,Interrupted,54.7,22.9,0.737,3.19,19.0,83,,
VG-SES-012031,VG-ACC-02485,VG-ST-017,Bharat AC-001,Gachibowli,2025-07-25 21:15,RFID,Failed,64.6,37.1,0.678,,,,,E-COMM-TIMEOUT
VG-SES-012032,VG-ACC-00576,VG-ST-016,Type2 AC,Madhapur,2025-03-05 20:45,App,Completed,28.0,25.6,0.874,2.33,306.0,28,1.0,
VG-SES-012033,VG-ACC-00941,VG-ST-005,CCS2,Uppal,2025-05-19 12:45,RFID,Interrupted,34.4,40.3,0.61,0.14,18.0,Rs.4,,
VG-SES-012034,VG-ACC-01415,VG-ST-002,CHAdeMO,Gachibowli,2025-06-08 21:45,Walk-Up,Completed,22.6,36.4,0.704,0.57,43.0,15,4.0,
VG-SES-012035,VG-ACC-01749,VG-ST-001,CCS2,Madhapur,2025-08-29 12:15,app,Completed,47.1,36.5,0.582,42.73,35.0,1111,2.0,
VG-SES-012036,VG-ACC-00626,VG-ST-007,Type2 AC,Gachibowli,2025-03-03 08:00,app,Interrupted,27.1,21.7,0.611,0.11,85.0,1,,
VG-SES-012037,VG-ACC-01373,VG-ST-005,CCS2,Uppal,2025-11-11 19:15,RFID,Completed,63.5,26.8,0.796,3.71,19.0,96,,
VG-SES-012038,VG-ACC-02086,VG-ST-003,CCS2,Kukatpally,2025-07-19 22:30,Walk-Up,Completed,46.4,35.3,0.693,11.04,29.0,287,2.0,
VG-SES-012039,VG-ACC-01906,VG-ST-017,Bharat AC-001,Gachibowli,2025-04-25 23:45,RFID,Completed,55.9,26.2,0.588,1.01,323.0,12,3.0,
VG-SES-012040,VG-ACC-90039,VG-ST-014,Type2 AC,Secunderabad,2025-04-12 21:30,Walk-Up,Completed,26.4,28.9,0.784,2.4,297.0,29,3.0,
VG-SES-012041,VG-ACC-02221,VG-ST-007,Type2 AC,Gachibowli,2025-02-03 15:30,walk-up,Completed,44.6,24.4,0.57,1.08,269.0,13,2.0,
VG-SES-012042,VG-ACC-02154,VG-ST-011,Type2 AC,Madhapur,2025-04-26 11:30,walk-up,Completed,54.6,30.1,0.483,1.25,165.0,28,1.0,
VG-SES-012043,VG-ACC-01280,VG-ST-016,Type2 AC,Madhapur,2025-02-08 22:00,Walk-Up,Completed,25.8,20.0,0.58,1.02,455.0,12,4.0,
VG-SES-012044,VG-ACC-02436,VG-ST-005,CCS2,Uppal,2025-09-17 19:45,RFID,Failed,32.7,31.0,0.861,,,,,E-COMM-TIMEOUT
VG-SES-012045,VG-ACC-01237,VG-ST-005,CCS2,Uppal,2025-09-19 12:30,Walk-Up,Completed,38.2,34.8,0.613,0.36,25.0,9,5.0,
VG-SES-012046,VG-ACC-01774,VG-ST-009,Type2 AC,Secunderabad,2025-06-23 08:00,app,Completed,31.1,32.4,0.572,0.97,112.0,12,2.0,
VG-SES-012047,VG-ACC-02357,VG-ST-002,CHAdeMO,Gachibowli,2025-11-15 06:00,walk-up,Completed,36.1,19.2,0.466,0.26,21.0,7,,
VG-SES-012048,VG-ACC-00109,VG-ST-003,CCS2,Kukatpally,2025-02-07 20:00,App,Completed,63.3,20.5,0.814,0.41,28.0,11,5.0,
VG-SES-012049,VG-ACC-02335,VG-ST-015,Bharat AC-001,Uppal,2025-10-17 21:45,App,Completed,38.8,26.7,0.797,2.2,316.0,26,3.0,
VG-SES-012050,VG-ACC-02055,VG-ST-010,Bharat DC-001,Uppal,2025-05-03 09:00,RFID,Completed,35.6,33.1,0.628,1.48,208.0,18,3.0,
VG-SES-012051,VG-ACC-02493,VG-ST-007,Type2 AC,Gachibowli,2025-09-08 15:30, App,Completed,46.8,35.3,0.569,3.09,228.0,37,4.0,
VG-SES-012052,VG-ACC-01932,VG-ST-006,CHAdeMO,Madhapur,2025-10-23 08:45,Walk-Up,Completed,25.9,25.6,0.614,3.92,21.0,102,1.0,
VG-SES-012053,VG-ACC-00392,VG-ST-014,Type2 AC,Secunderabad,2025-02-12 06:00,App,Completed,57.6,19.0,0.552,102.94,597.0,1235,2.0,
VG-SES-012054,VG-ACC-00755,VG-ST-002,CHAdeMO,Gachibowli,2025-10-07 19:15,RFID,Interrupted,22.8,28.5,0.841,,21.0,,,
VG-SES-012055,VG-ACC-00009,VG-ST-010,Bharat DC-001,Uppal,2025-11-24 15:00,walk-up,Completed,63.7,29.4,0.565,4.09,172.0,49,2.0,
VG-SES-012056,VG-ACC-01520,VG-ST-007,Type2 AC,Gachibowli,2025-09-08 10:30,rfid,Interrupted,41.5,34.6,0.656,8.78,79.0,105,,
VG-SES-012057,VG-ACC-01094,VG-ST-008,CCS2,Kukatpally,2025-02-18 14:45,RFID,Completed,35.0,28.1,0.539,3.59,155.0,79,2.0,
VG-SES-012058,VG-ACC-01187,VG-ST-012,CCS2,Gachibowli,2025-10-06 08:45,APP,Completed,35.1,28.1,0.643,0.66,287.0,15,4.0,
VG-SES-012059,VG-ACC-01834,VG-ST-018,Type2 AC,Kukatpally,2025-04-02 23:15,App,Completed,62.3,24.4,0.685,6.83,338.0,82,1.0,
VG-SES-012060,VG-ACC-02051,VG-ST-018,Type2 AC,Kukatpally,2025-01-31 22:30,App,Completed,40.8,20.9,0.645,1.12,476.0,13,3.0,
VG-SES-012061,VG-ACC-00183,VG-ST-005,CCS2,Uppal,2025-08-01 11:45,RFID,Completed,67.3,38.4,0.578,14.89,40.0,387,2.0,
VG-SES-012062,VG-ACC-02293,VG-ST-017,Bharat AC-001,Gachibowli,2025-02-10 21:45,App,Completed,85.2,20.6,0.814,32.74,390.0,393,2.0,
VG-SES-012063,VG-ACC-00935,VG-ST-011,Type2 AC,Madhapur,2025-07-07 08:00,App,Completed,57.5,33.3,0.669,0.73,258.0,16,5.0,
VG-SES-012064,VG-ACC-01881,VG-ST-002,CHAdeMO,Gachibowli,2025-01-07 08:15,APP,Completed,60.4,16.8,0.571,0.32,32.0,8,3.0,
VG-SES-012065,VG-ACC-01454,VG-ST-003,CCS2,Kukatpally,2025-09-02 19:00,Walk-Up,Completed,28.3,32.5,0.813,0.17,15.0,4,5.0,
VG-SES-012066,VG-ACC-01110,VG-ST-018,Type2 AC,Kukatpally,2025-02-11 22:00,Walk-Up,Completed,69.6,21.3,0.767,19.02,297.0,228,3.0,
VG-SES-012067,VG-ACC-00532,VG-ST-014,Type2 AC,Secunderabad,2025-08-10 19:30,RFID,Completed,25.4,40.4,0.777,3.93,231.0,47,1.0,
VG-SES-012068,VG-ACC-00475,VG-ST-010,Bharat DC-001,Uppal,2025-09-29 10:15,RFID,Interrupted,29.5,30.8,0.628,10.14,234.0,122,,
VG-SES-012069,VG-ACC-01828,VG-ST-002,CHAdeMO,Gachibowli,2025-02-02 12:30,walk-up,Completed,56.8,26.1,0.508,18.62,38.0,484,5.0,
VG-SES-012070,VG-ACC-00804,VG-ST-013,Bharat AC-001,Kukatpally,2025-01-13 06:30,RFID,Interrupted,26.7,14.7,0.563,1.47,403.0,Rs.18,,
VG-SES-012071,VG-ACC-00574,VG-ST-003,CCS2,Kukatpally,2025-10-17 20:30,Walk-Up,Interrupted,24.9,32.2,0.785,0.49,37.0,13,,
VG-SES-012072,VG-ACC-00015,VG-ST-006,CHAdeMO,Madhapur,2025-06-03 19:00,App,Completed,40.3,40.6,0.843,0.45,29.0,12,3.0,
VG-SES-012073,VG-ACC-02102,VG-ST-001,CCS2,Madhapur,2025-06-16 07:15,RFID,Completed,58.0,30.1,0.558,0.35,25.0,9,,
VG-SES-012074,VG-ACC-00989,VG-ST-004,GB/T,Secunderabad,2025-03-23 21:30,App,Interrupted,40.3,24.6,0.721,0.78,26.0,Rs.20,,
VG-SES-012075,VG-ACC-00871,VG-ST-016,Type2 AC,Madhapur,2025-06-06 20:45,Walk-Up,Completed,53.5,34.8,0.838,1.28,673.0,15,3.0,
VG-SES-012076,VG-ACC-00930,VG-ST-001,CCS2,Madhapur,2025-10-02 13:30,RFID,Completed,21.3,34.1,0.546,11.07,27.0,288,4.0,
VG-SES-012077,VG-ACC-01497,VG-ST-006,CHAdeMO,Madhapur,2025-10-06 19:00,App,Completed,12.2,32.9,0.826,16.69,44.0,434,1.0,
VG-SES-012078,VG-ACC-01205,VG-ST-003,CCS2,Kukatpally,2025-09-22 20:45,App,Completed,36.2,32.8,0.843,15.66,33.0,407,5.0,
VG-SES-012079,VG-ACC-01361,VG-ST-011,Type2 AC,Madhapur,2025-04-06 14:00,Walk-Up,Interrupted,47.7,30.0,0.477,6.5,220.0,143,,
VG-SES-012080,VG-ACC-00695,VG-ST-006,CHAdeMO,Madhapur,2025-09-10 18:00,rfid,Completed,56.3,34.7,0.763,7.23,16.0,188,2.0,
VG-SES-012081,VG-ACC-00742,VG-ST-018,Type2 AC,Kukatpally,2025-05-29 20:45,RFID ,Failed,41.4,35.9,0.79,,,,,E-THERMAL
VG-SES-012082,VG-ACC-02157,VG-ST-004,GB/T,Secunderabad,2025-05-05 13:45,Walk-Up,Interrupted,52.1,39.1,0.513,0.11,33.0,3,,
VG-SES-012083,VG-ACC-01098,VG-ST-018,Type2 AC,Kukatpally,2025-04-18 02:15, App,Completed,46.3,21.2,0.483,0.94,684.0,11,5.0,
VG-SES-012084,VG-ACC-02433,VG-ST-018,Type2 AC,Kukatpally,2025-11-02 05:30, App,Interrupted,15.3,20.1,0.481,8.79,491.0,105,,
VG-SES-012085,VG-ACC-02115,VG-ST-002,CHAdeMO,Gachibowli,2025-02-27 19:00,RFID,Failed,33.1,22.8,0.821,,,,,E-OVERCURRENT
VG-SES-012086,VG-ACC-01780,VG-ST-005,CCS2,Uppal,2025-10-23 12:15,APP,Completed,15.1,30.1,0.588,1.08,66.0,28,1.0,
VG-SES-012087,VG-ACC-01371,VG-ST-009,Type2 AC,Secunderabad,2025-10-28 14:45,APP,Completed,69.9,29.1,0.548,21.47,83.0,258,2.0,
VG-SES-012088,VG-ACC-02094,VG-ST-016,Type2 AC,Madhapur,2025-08-03 20:45,RFID,Completed,45.9,35.8,0.738,2.12,210.0,25,2.0,
VG-SES-012089,VG-ACC-00139,VG-ST-011,Type2 AC,Madhapur,2025-01-09 09:45,App,Completed,77.1,16.2,0.649,0.63,188.0,14,3.0,
VG-SES-012090,VG-ACC-01248,VG-ST-012,CCS2,Gachibowli,2025-07-22 09:00,RFID,Completed,32.0,36.5,0.68,42.13,173.0,927,,
VG-SES-012091,VG-ACC-01783,VG-ST-006,CHAdeMO,Madhapur,2025-02-08 07:45,Walk-Up,Completed,41.0,19.3,0.488,9.21,28.0,239,2.0,
VG-SES-012092,VG-ACC-00271,VG-ST-008,CCS2,Kukatpally,2025-04-22 08:45,Walk-Up,Interrupted,22.6,28.9,0.614,0.96,309.0,21,,
VG-SES-012093,VG-ACC-00457,VG-ST-012,CCS2,Gachibowli,2025-01-25 09:15,RFID ,Completed,27.7,20.9,0.595,1.61,109.0,35,3.0,
VG-SES-012094,VG-ACC-00164,VG-ST-004,GB/T,Secunderabad,2025-08-31 11:15,RFID,Completed,44.7,36.3,0.492,25.65,55.0,667,2.0,
VG-SES-012095,VG-ACC-01216,VG-ST-017,Bharat AC-001,Gachibowli,2025-06-09 06:15,APP,Completed,26.5,26.4,0.611,,549.0,,4.0,
VG-SES-012096,VG-ACC-01354,VG-ST-009,Type2 AC,Secunderabad,2025-11-06 11:45,App,Completed,9.8,26.2,0.646,39.93,92.0,479,3.0,
VG-SES-012097,VG-ACC-01172,VG-ST-009,Type2 AC,Secunderabad,2025-08-14 09:00,Walk-Up,Completed,41.7,33.8,0.622,22.72,126.0,273,2.0,
VG-SES-012098,VG-ACC-00138,VG-ST-004,GB/T,Secunderabad,2025-04-15 13:15,App,Interrupted,69.3,32.7,0.465,3.29,35.0,86,,
VG-SES-012099,VG-ACC-01217,VG-ST-011,Type2 AC,Madhapur,2025-09-13 15:45,Walk-Up,Completed,41.3,36.1,0.459,1.15,140.0,25,2.0,
VG-SES-012100,VG-ACC-02221,VG-ST-005,CCS2,Uppal,2025-04-05 18:30,RFID,Completed,26.8,28.4,0.743,,45.0,,4.0,
VG-SES-012101,VG-ACC-00078,VG-ST-005,CCS2,Uppal,2025-03-30 07:30,Walk-Up,Completed,27.6,24.6,0.532,10.85,21.0,282,4.0,
VG-SES-012102,VG-ACC-01940,VG-ST-003,CCS2,Kukatpally,2025-03-28 22:45,RFID ,Completed,36.7,22.9,0.761,0.64,41.0,17,3.0,
VG-SES-012103,VG-ACC-00681,VG-ST-012,CCS2,Gachibowli,2025-08-23 14:45,RFID ,Completed,17.2,38.3,0.496,13.61,113.0,299,4.0,
VG-SES-012104,VG-ACC-00187,VG-ST-014,Type2 AC,Secunderabad,2025-11-21 21:45,Walk-Up,Failed,76.6,19.4,0.674,,,,,E-COMM-TIMEOUT
VG-SES-012105,VG-ACC-00127,VG-ST-003,CCS2,Kukatpally,2025-10-09 21:45,App,Completed,56.3,24.7,0.806,0.79,23.0,21,3.0,
VG-SES-012106,VG-ACC-00032,VG-ST-010,Bharat DC-001,Uppal,2025-06-28 17:00,RFID,Completed,23.3,41.8,0.664,1.02,184.0,12,1.0,
VG-SES-012107,VG-ACC-01038,VG-ST-009,Type2 AC,Secunderabad,2025-01-04 09:30,RFID,Completed,65.3,18.5,0.531,20.94,170.0,251,3.0,
VG-SES-012108,VG-ACC-01245,VG-ST-002,CHAdeMO,Gachibowli,2025-11-16 20:00,rfid,Completed,52.3,26.8,0.772,0.25,26.0,6,2.0,
VG-SES-012109,VG-ACC-01554,VG-ST-002,CHAdeMO,Gachibowli,2025-05-07 07:00,App,Failed,25.0,25.1,0.644,,,,,E-OVERCURRENT
VG-SES-012110,VG-ACC-00203,VG-ST-017,Bharat AC-001,Gachibowli,2025-07-23 01:15,RFID,Completed,28.5,30.2,0.479,1.04,499.0,Rs.12,4.0,
VG-SES-012111,VG-ACC-01636,VG-ST-004,GB/T,Secunderabad,2025-05-20 08:30,RFID,Interrupted,32.7,29.9,0.608,,64.0,,,
VG-SES-012112,VG-ACC-01850,VG-ST-011,Type2 AC,Madhapur,2025-04-07 09:15,RFID,Completed,16.2,25.4,0.674,,82.0,,3.0,
VG-SES-012113,VG-ACC-00162,VG-ST-013,Bharat AC-001,Kukatpally,2025-04-11 23:15,App,Completed,20.8,31.8,0.599,19.18,287.0,230,2.0,
VG-SES-012114,VG-ACC-01688,VG-ST-010,Bharat DC-001,Uppal,2025-07-13 09:30,App,Completed,60.2,35.0,0.561,50.58,111.0,607,1.0,
VG-SES-012115,VG-ACC-00298,VG-ST-009,Type2 AC,Secunderabad,2025-05-22 10:00,app,Completed,54.7,39.1,0.577,1.35,196.0,16,3.0,
VG-SES-012116,VG-ACC-01099,VG-ST-001,CCS2,Madhapur,2025-02-21 21:30, App,Completed,60.8,27.1,0.756,0.3,27.0,8,4.0,
VG-SES-012117,VG-ACC-01654,VG-ST-015,Bharat AC-001,Uppal,2025-05-05 20:15,App,Completed,59.5,33.1,0.846,22.21,327.0,267,2.0,
VG-SES-012118,VG-ACC-02178,VG-ST-014,Type2 AC,Secunderabad,2025-05-28 00:30,walk-up,Completed,32.4,34.0,0.5,11.87,370.0,142,4.0,
VG-SES-012119,VG-ACC-01328,VG-ST-010,Bharat DC-001,Uppal,2025-07-26 10:15,App,Completed,19.3,35.4,0.634,14.79,221.0,177,,
VG-SES-012120,VG-ACC-01089,VG-ST-006,CHAdeMO,Madhapur,2025-05-27 20:00,Walk-Up,Failed,21.1,33.8,0.834,,,,,E-OVERCURRENT
VG-SES-012121,VG-ACC-02084,VG-ST-011,Type2 AC,Madhapur,2025-03-06 08:30,Walk-Up,Completed,23.5,21.9,0.704,0.78,123.0,17,5.0,
VG-SES-012122,VG-ACC-00541,VG-ST-017,Bharat AC-001,Gachibowli,2025-07-10 02:00,RFID,Completed,73.2,33.2,0.453,1.74,350.0,21,,
VG-SES-012123,VG-ACC-00513,VG-ST-009,Type2 AC,Secunderabad,2025-10-04 15:45,RFID,Completed,41.4,35.0,0.432,21.59,136.0,259,5.0,
VG-SES-012124,VG-ACC-01166,VG-ST-002,CHAdeMO,Gachibowli,2025-05-08 21:15,App,Failed,61.1,30.6,0.792,,,,,E-OVERCURRENT
VG-SES-012125,VG-ACC-00301,VG-ST-012,CCS2,Gachibowli,2025-07-29 11:30,rfid,Completed,32.4,40.3,0.587,0.69,66.0,15,1.0,
VG-SES-012126,VG-ACC-00056,VG-ST-010,Bharat DC-001,Uppal,2025-05-31 16:30,App,Completed,14.1,38.1,0.547,2.95,285.0,35,3.0,
VG-SES-012127,VG-ACC-00906,VG-ST-005,CCS2,Uppal,2025-04-09 08:00,RFID,Completed,57.4,28.6,0.627,0.62,18.0,16,4.0,
VG-SES-012128,VG-ACC-00382,VG-ST-014,Type2 AC,Secunderabad,2025-10-17 21:00,Walk-Up,Interrupted,40.8,30.6,0.788,1.22,499.0,15,,
VG-SES-012129,VG-ACC-01593,VG-ST-016,Type2 AC,Madhapur,2025-11-15 19:30,RFID,Completed,50.4,24.5,0.794,1.13,302.0,14,2.0,
VG-SES-012130,VG-ACC-01372,VG-ST-013,Bharat AC-001,Kukatpally,2025-03-01 22:15,App,Completed,26.2,21.0,0.65,1.49,338.0,18,,
VG-SES-012131,VG-ACC-01215,VG-ST-016,Type2 AC,Madhapur,not recorded,RFID,Completed,42.1,32.9,0.648,2.13,199.0,26,4.0,
VG-SES-012132,VG-ACC-01241,VG-ST-011,Type2 AC,Madhapur,2025-11-01 14:15,App,Failed,68.3,27.5,0.512,,,,,E-OVERCURRENT
VG-SES-012133,VG-ACC-00247,VG-ST-011,Type2 AC,Madhapur,2025-06-27 10:45,Walk-Up,Completed,17.2,38.8,0.672,11.74,179.0,258,1.0,
VG-SES-012134,VG-ACC-01007,VG-ST-005,CCS2,Uppal,2025-06-27 11:15,RFID,Completed,22.0,38.4,0.593,14.27,40.0,371,,
VG-SES-012135,VG-ACC-00179,VG-ST-004,GB/T,Secunderabad,2025-11-13 21:15,RFID,Completed,59.0,24.0,0.757,1.72,38.0,45,3.0,
VG-SES-012136,VG-ACC-00888,VG-ST-004,GB/T,Secunderabad,2025-07-27 20:00,Walk-Up,Failed,46.7,34.8,0.787,,,,,E-GND-FAULT
VG-SES-012137,VG-ACC-01695,VG-ST-001,CCS2,Madhapur,2025-10-08 06:30,RFID,Completed,22.0,23.9,0.505,53.26,46.0,1385,3.0,
VG-SES-012138,VG-ACC-02467,VG-ST-007,Type2 AC,Gachibowli,2025-02-04 09:30,rfid,Completed,60.7,19.1,0.718,15.88,156.0,191,2.0,
VG-SES-012139,VG-ACC-00743,VG-ST-012,CCS2,Gachibowli,2025-07-14 16:00,walk-up,Failed,35.9,42.8,0.594,,,,,E-THERMAL
VG-SES-012140,VG-ACC-00661,VG-ST-015,Bharat AC-001,Uppal,2025-02-17 20:00,App,Completed,31.3,23.3,0.814,0.88,201.0,11,5.0,
VG-SES-012141,VG-ACC-01674,VG-ST-011,Type2 AC,Madhapur,2025-03-09 16:00,APP,Completed,64.1,30.2,0.506,17.45,266.0,384,5.0,
VG-SES-012142,VG-ACC-02295,VG-ST-016,Type2 AC,Madhapur,2025-08-30 23:00,rfid,Completed,54.1,28.2,0.517,1.34,332.0,16,,
VG-SES-012143,VG-ACC-00738,VG-ST-005,CCS2,Uppal,2025-10-15 21:45,app,Completed,54.8,27.0,0.816,0.53,31.0,14,5.0,
VG-SES-012144,VG-ACC-02096,VG-ST-014,Type2 AC,Secunderabad,2025-10-25 19:30,App,Completed,41.6,27.6,0.793,21.32,693.0,256,,
VG-SES-012145,VG-ACC-00787,VG-ST-009,Type2 AC,Secunderabad,2025-09-10 13:45,rfid,Completed,32.6,35.2,0.579,1.72,218.0,21,4.0,
VG-SES-012146,VG-ACC-01599,VG-ST-017,Bharat AC-001,Gachibowli,2025-06-21 19:15,Walk-Up,Completed,44.5,41.7,0.71,1.61,250.0,19,4.0,
VG-SES-012147,VG-ACC-00525,VG-ST-004,GB/T,Secunderabad,2025-05-24 19:00,walk-up,Completed,30.4,35.9,0.737,18.1,40.0,471,2.0,
VG-SES-012148,VG-ACC-00656,VG-ST-009,Type2 AC,Secunderabad,2025-02-25 08:00,APP,Completed,32.7,17.8,0.692,20.72,58.0,249,2.0,
VG-SES-012149,VG-ACC-02460,VG-ST-010,Bharat DC-001,Uppal,2025-09-17 10:30,Walk-Up,Failed,54.1,25.1,0.626,,,,,E-GND-FAULT
VG-SES-012150,VG-ACC-00973,VG-ST-007,Type2 AC,Gachibowli,2025-09-20 10:45,App,Completed,39.5,33.7,0.537,,124.0,,4.0,
VG-SES-012151,VG-ACC-00041,VG-ST-010,Bharat DC-001,Uppal,2025-02-12 09:30,Walk-Up,Failed,62.2,21.5,0.659,,,,,E-AUTH
VG-SES-012152,VG-ACC-01931,VG-ST-007,Type2 AC,Gachibowli,2025-10-30 17:00,RFID,Completed,6.7,30.9,0.679,1.53,204.0,18,2.0,
VG-SES-012153,VG-ACC-00319,VG-ST-004,GB/T,Secunderabad,2025-04-19 11:30,RFID,Completed,45.1,35.5,0.485,0.37,23.0,Rs.10,4.0,
VG-SES-012154,VG-ACC-00277,VG-ST-017,Bharat AC-001,Gachibowli,2025-08-10 22:00,RFID,Failed,73.3,35.2,0.639,,,,,E-OVERCURRENT
VG-SES-012155,VG-ACC-02091,VG-ST-016,Type2 AC,Madhapur,2025-02-12 01:45,Walk-Up,Completed,47.9,17.4,0.491,0.81,277.0,10,4.0,
VG-SES-012156,VG-ACC-00872,VG-ST-008,CCS2,Kukatpally,2025-03-02 09:15,RFID,Completed,26.3,22.5,0.575,18.6,182.0,409,3.0,
VG-SES-012157,VG-ACC-00346,VG-ST-008,CCS2,Kukatpally,2025-07-19 11:00,RFID,Completed,38.5,39.6,0.537,,95.0,,5.0,
VG-SES-012158,VG-ACC-02440,VG-ST-015,Bharat AC-001,Uppal,2025-05-17 01:15,Walk-Up,Completed,63.5,27.6,0.415,0.96,568.0,12,3.0,
VG-SES-012159,VG-ACC-00702,VG-ST-012,CCS2,Gachibowli,2025-01-09 08:15,walk-up,Completed,16.0,17.9,0.638,93.22,161.0,2051,3.0,
VG-SES-012160,VG-ACC-01583,VG-ST-007,Type2 AC,Gachibowli,2025-11-07 17:00,RFID,Completed,25.1,29.3,0.761,18.92,167.0,227,2.0,
VG-SES-012161,VG-ACC-00657,VG-ST-001,CCS2,Madhapur,2025-10-20 22:15,App,Completed,64.4,28.0,0.664,0.94,21.0,24,4.0,
VG-SES-012162,VG-ACC-01453,VG-ST-009,Type2 AC,Secunderabad,2025-03-05 14:15,app,Completed,23.8,27.7,0.542,21.79,46.0,261,1.0,
VG-SES-012163,VG-ACC-01743,VG-ST-013,Bharat AC-001,Kukatpally,2025-08-03 20:15,app,Completed,70.6,33.8,0.747,1.12,281.0,13,5.0,
VG-SES-012164,VG-ACC-01895,VG-ST-006,CHAdeMO,Madhapur,2025-02-26 20:00, App,Completed,45.1,22.6,0.813,8.26,20.0,215,2.0,
VG-SES-012165,VG-ACC-01029,VG-ST-018,Type2 AC,Kukatpally,2025-08-25 22:00,walk-up,Completed,12.2,33.0,0.681,1.82,297.0,22,5.0,
VG-SES-012166,VG-ACC-01540,VG-ST-016,Type2 AC,Madhapur,2025-08-20 01:15,RFID,Interrupted,44.1,28.6,0.543,0.2,154.0,2,,
VG-SES-012167,VG-ACC-02102,VG-ST-018,Type2 AC,Kukatpally,2025-09-04 20:15,App,Completed,34.0,34.6,0.803,0.65,431.0,8,2.0,
VG-SES-012168,VG-ACC-02101,VG-ST-003,CCS2,Kukatpally,2025-06-29 11:15,rfid,Completed,54.4,37.0,0.56,0.39,29.0,Rs.10,5.0,
VG-SES-012169,VG-ACC-01869,VG-ST-015,Bharat AC-001,Uppal,2025-01-08 23:15,app,Completed,69.9,17.7,0.635,0.78,490.0,9,4.0,
VG-SES-012170,VG-ACC-01000,VG-ST-006,CHAdeMO,Madhapur,2025-03-09 18:45,app,Failed,35.1,28.1,0.708,,,,,E-GND-FAULT
VG-SES-012171,VG-ACC-01328,VG-ST-013,Bharat AC-001,Kukatpally,2025-11-23 21:30,App,Completed,30.4,19.7,0.704,11.89,578.0,143,5.0,
VG-SES-012172,VG-ACC-02420,VG-ST-003,CCS2,Kukatpally,2025-07-23 19:30,App,Completed,51.6,40.9,0.801,16.6,41.0,432,1.0,
VG-SES-012173,VG-ACC-00623,VG-ST-005,CCS2,Uppal,2025-04-23 18:30,walk-up,Completed,37.6,36.9,0.706,5.66,22.0,147,2.0,
VG-SES-012174,VG-ACC-01732,VG-ST-007,Type2 AC,Gachibowli,2025-11-06 11:45,App,Completed,34.0,25.9,0.552,6.6,141.0,79,2.0,
VG-SES-012175,VG-ACC-01982,VG-ST-007,Type2 AC,Gachibowli,2025-05-22 08:00,APP,Completed,77.8,33.7,0.71,2.08,178.0,25,,
VG-SES-012176,VG-ACC-01203,VG-ST-004,GB/T,Secunderabad,2025-10-10 13:45,Walk-Up,Completed,40.1,33.7,0.47,0.4,26.0,10,1.0,
VG-SES-012177,VG-ACC-02165,VG-ST-002,CHAdeMO,Gachibowli,2025-09-23 08:15,RFID,Completed,26.9,29.9,0.602,15.3,36.0,398,3.0,
VG-SES-012178,VG-ACC-01071,VG-ST-016,Type2 AC,Madhapur,2025-01-03 06:15,APP,Completed,52.7,14.5,0.581,,166.0,,1.0,
VG-SES-012179,VG-ACC-02091,VG-ST-001,CCS2,Madhapur,2025-11-04 18:30,Walk-Up,Interrupted,14.7,29.9,0.745,,28.0,,,
VG-SES-012180,VG-ACC-01611,VG-ST-012,CCS2,Gachibowli,2025-10-17 15:30,App,Completed,43.6,33.4,0.58,1.6,113.0,35,1.0,
VG-SES-012181,VG-ACC-00130,VG-ST-006,CHAdeMO,Madhapur,2025-11-24 22:45,App,Completed,37.2,19.1,0.678,1.77,35.0,46,,
VG-SES-012182,VG-ACC-02059,VG-ST-010,Bharat DC-001,Uppal,2025-07-26 13:30,Walk-Up,Failed,33.3,36.4,0.548,,,,,E-AUTH
VG-SES-012183,VG-ACC-01745,VG-ST-014,Type2 AC,Secunderabad,2025-08-19 21:30, App,Completed,44.5,34.0,0.69,0.99,256.0,12,1.0,
